id|evento|target|prioridade|mentoria|local|endereco|data|inicio|fim|latitude|longitude
1605|Transforming Civilization with Quantum Computing|0.3157894736842105|0.3157894736842105|0|Fairmont Manchester EFG|101 Red River. Austin, TX, EUA|Mar 11, 2019|4:15pm|4:30pm|30.26204559999999|-97.7381328
1271|How VR and AR Change the Way We Express Ourselves||0.3157894736842105|0|JW Marriott Salon 1-2|110 E 2nd St. Austin, TX, EUA|Mar 13, 2019|11:00am|12:00pm|30.2645713|-97.743198
123|We're Here, We're Queer and Changing the Film World||0.32105263157894737|0|Austin Convention Center Room 15|500 E Cesar Chavez Austin, TX, EUA|Mar 9, 2019|2:00pm|3:00pm|30.264264899999997|-97.7392938
109|Emotionally Intelligent Design||0.3263157894736842|0|Austin Convention Center Room 10AB|500 E Cesar Chavez Austin, TX, EUA|Mar 9, 2019|12:30pm|1:30pm|30.264264899999997|-97.7392938
1936|A New Space Age: Disrupting Investment & Innovation||0.3263157894736842|0|Hilton Austin Downtown Salon G|500 E 4th St. Austin, TX, EUA|Mar 13, 2019|12:30pm|1:30pm|30.2650555|-97.73846970000001
2186|How the Gender Tech Movement is Empowering Women||0.3263157894736842|0|The LINE Onyx Ballroom 1|111 E Cesar Chavez Austin, TX, EUA|Mar 9, 2019|11:00am|12:00pm|30.2626651|-97.7436224
497|Esports as a Service: Guaranteeing a Future||0.3263157894736842|0|Austin Convention Center Room 9AB|500 E Cesar Chavez Austin, TX, EUA|Mar 15, 2019|11:00am|12:00pm|30.264264899999997|-97.7392938
2329|Listening to the Future of AR||0.3263157894736842|0|Omni Downtown Voltron Room|700 San Jacinto Blvd. Austin, TX, EUA|Mar 12, 2019|5:00pm|6:00pm|30.268947100000002|-97.7403971
1830|Don’t Mess With Texas: Cyber Attackers Beware!||0.3315789473684211|0|Hilton Austin Downtown Salon K|500 E 4th St. Austin, TX, EUA|Mar 11, 2019|9:30am|10:30am|30.2650555|-97.73846970000001
1686|Experiential is the New Viral: Find Yours||0.3315789473684211|0|Fairmont Congressional B|101 Red River. Austin, TX, EUA|Mar 14, 2019|12:30pm|1:30pm|30.26204559999999|-97.7381328
2044|A Music Blockchain Use Case for Mycelia||0.3315789473684211|0|Hilton Austin Downtown Room 400-402|500 E 4th St. Austin, TX, EUA|Mar 15, 2019|4:30pm|6:00pm|30.2650555|-97.73846970000001
2149|Trust in The Era of Data||0.33684210526315794|0|Antone’s Capital One House|305 E 5th St. Austin, TX, EUA|Mar 10, 2019|3:30pm|4:30pm|30.266128000000002|-97.7403547
1893|Personal Aerial Vehicles: Sooner Than You Think||0.33684210526315794|0|Hilton Austin Downtown Room 400-402|500 E 4th St. Austin, TX, EUA|Mar 12, 2019|11:00am|12:00pm|30.2650555|-97.73846970000001
1835|A New Approach to Tech Algorithms (From Africa)||0.33684210526315794|0|Hilton Austin Downtown Salon F|500 E 4th St. Austin, TX, EUA|Mar 11, 2019|9:30am|10:30am|30.2650555|-97.73846970000001
1021|Ag Tech Shaping the Future of Farming||0.33684210526315794|0|JW Marriott Salon C|110 E 2nd St. Austin, TX, EUA|Mar 11, 2019|9:30am|10:30am|30.2645713|-97.743198
828|So You Want to be a Change Agent: A Survival Guide||0.34210526315789475|0|JW Marriott Room 201-202|110 E 2nd St. Austin, TX, EUA|Mar 8, 2019|3:30pm|4:30pm|30.2645713|-97.743198
228|Film Hub, USA: Building a Hometown Film Ecosystem||0.34210526315789475|0|Austin Convention Center Room 15|500 E Cesar Chavez Austin, TX, EUA|Mar 11, 2019|2:00pm|3:00pm|30.264264899999997|-97.7392938
1697|New Tech, New Peril, New Answers: It’s a BHR World||0.3421052631578948|0|Hilton Austin Downtown Salon F|500 E 4th St. Austin, TX, EUA|Mar 8, 2019|11:00am|12:00pm|30.2650555|-97.73846970000001
1251|3, 2, 1: Blast Off! Building Spacecraft with AR||0.3421052631578948|0|JW Marriott Salon 3-4|110 E 2nd St. Austin, TX, EUA|Mar 13, 2019|11:00am|12:00pm|30.2645713|-97.743198
2327|Collecting Your Data Exhaust Can be Your Advantage||0.3473684210526316|0|Omni Downtown Voltron Room|700 San Jacinto Blvd. Austin, TX, EUA|Mar 12, 2019|12:30pm|1:30pm|30.268947100000002|-97.7403971
1911|The Power and Profit in Partnership for Black Women||0.3473684210526316|0|Hilton Austin Downtown Salon J|500 E 4th St. Austin, TX, EUA|Mar 12, 2019|3:30pm|4:30pm|30.2650555|-97.73846970000001
1721|Giving to Grow and Receive||0.3473684210526316|0|Hilton Austin Downtown Salon K|500 E 4th St. Austin, TX, EUA|Mar 8, 2019|5:00pm|6:00pm|30.2650555|-97.73846970000001
1538|Follow the Feeling: Creating Brand Value||0.3473684210526316|0|Fairmont Congressional A|101 Red River. Austin, TX, EUA|Mar 10, 2019|12:30pm|1:30pm|30.26204559999999|-97.7381328
916|Katy Rudd (Simplus): Mentor||0.3526315789473684|1|JW Marriott Salon 8|110 E 2nd St. Austin, TX, EUA|Mar 9, 2019|3:30pm|4:45pm|30.2645713|-97.743198
631|Going Global - How Gaming Attracts the World’s Largest Brands||0.35263157894736846|0|Austin Convention Center Room 9C|500 E Cesar Chavez Austin, TX, EUA|Mar 15, 2019|5:00pm|6:00pm|30.264264899999997|-97.7392938
1928|AI: Transforming our Social Lifestyles||0.3578947368421052|0|Hilton Austin Downtown Salon K|500 E 4th St. Austin, TX, EUA|Mar 13, 2019|12:30pm|1:30pm|30.2650555|-97.73846970000001
1025|How to Become a “Corprapreneur”||0.35789473684210527|0|JW Marriott Room 201-202|110 E 2nd St. Austin, TX, EUA|Mar 11, 2019|9:30am|10:30am|30.2645713|-97.743198
443|Right On! - Real Developments in Rights Technology||0.35789473684210527|0|Austin Convention Center Room 13AB|500 E Cesar Chavez Austin, TX, EUA|Mar 14, 2019|2:00pm|3:00pm|30.264264899999997|-97.7392938
3135|Reimagining Public and Private Partnerships ||0.3578947368421053|0|Fleming's Fleming's Room|320 E 2nd St Austin, TX, EUA|Mar 11, 2019|11:00am|12:00pm|30.26375879999999|-97.7410337
1470|50 and Up Meet Up||0.3578947368421053|0|Fairmont Violet|101 Red River. Austin, TX, EUA|Mar 8, 2019|5:00pm|6:00pm|30.26204559999999|-97.7381328
2036|Blockchains: How to Build Something People Want||0.3578947368421053|0|Hilton Austin Downtown Salon A|500 E 4th St. Austin, TX, EUA|Mar 15, 2019|3:30pm|4:30pm|30.2650555|-97.73846970000001
1313|A New Wave: VR/AR's Impact on Music||0.36315789473684207|0|JW Marriott Salon 1-2|110 E 2nd St. Austin, TX, EUA|Mar 13, 2019|2:00pm|3:00pm|30.2645713|-97.743198
235|Boundless: How to Flourish in a Disorienting Age||0.36315789473684207|0|Austin Convention Center Room 9ABC|500 E Cesar Chavez Austin, TX, EUA|Mar 11, 2019|3:30pm|4:30pm|30.264264899999997|-97.7392938
295|The Hacking of Hip-Hop: Dead Precedents||0.3631578947368421|0|Austin Convention Center Room 10AB|500 E Cesar Chavez Austin, TX, EUA|Mar 13, 2019|11:00am|12:00pm|30.264264899999997|-97.7392938
397|Behind the Scenes of Music Sample Licensing||0.3631578947368421|0|Austin Convention Center Room 11AB|500 E Cesar Chavez Austin, TX, EUA|Mar 14, 2019|12:30pm|1:30pm|30.264264899999997|-97.7392938
2038|Digital Money Meet Up||0.3684210526315789|0|Hilton Austin Downtown Room 406|500 E 4th St. Austin, TX, EUA|Mar 15, 2019|3:30pm|4:30pm|30.2650555|-97.73846970000001
91|Featured Session: Howard Schultz||0.3684210526315789|0|Austin Convention Center Ballroom D|500 E Cesar Chavez Austin, TX, EUA|Mar 9, 2019|9:30am|10:30am|30.264264899999997|-97.7392938
1005|Working with Soul: Ritual Designs in the Workplace|0.3684210526315789|0.3684210526315789|0|JW Marriott Room 201-202|110 E 2nd St. Austin, TX, EUA|Mar 10, 2019|3:30pm|4:30pm|30.2645713|-97.743198
3538|SXSW Hackathon After Party Presented by R9B||0.3684210526315789|0|CU29|720 Brazos St. Austin, TX, EUA|Mar 13, 2019|4:00pm|6:00pm|30.2694462|-97.7410669
264|Royalties, Data & Starting Up a Music Investment Fund||0.3684210526315789|0|Austin Convention Center Trade Show - Next Stage - Exhibit Hall 4|500 E Cesar Chavez Austin, TX, EUA|Mar 12, 2019|11:00am|12:00pm|30.264264899999997|-97.7392938
1728|Beyond the Surveillance Business Model||0.3684210526315789|0|Hilton Austin Downtown Salon J|500 E 4th St. Austin, TX, EUA|Mar 9, 2019|9:30am|10:30am|30.2650555|-97.73846970000001
267|Being Savvy in the Post-Trust, Fake News Era ||0.3684210526315789|0|Austin Convention Center Room 10AB|500 E Cesar Chavez Austin, TX, EUA|Mar 12, 2019|12:30pm|1:30pm|30.264264899999997|-97.7392938
601|Gaming for Good: How Amateur Esports Build Character||0.368421052631579|0|Austin Convention Center Room 10AB|500 E Cesar Chavez Austin, TX, EUA|Mar 15, 2019|3:30pm|4:30pm|30.264264899999997|-97.7392938
1963|ICOs: The Next Generation||0.37368421052631573|0|Hilton Austin Downtown Salon J|500 E 4th St. Austin, TX, EUA|Mar 14, 2019|11:00am|12:00pm|30.2650555|-97.73846970000001
1897|Air-Levitation: A New Hyperloop Transport Method||0.3789473684210526|0|Hilton Austin Downtown Room 400-402|500 E 4th St. Austin, TX, EUA|Mar 12, 2019|12:30pm|1:30pm|30.2650555|-97.73846970000001
1852|Corporations are Failing to Innovate, or Are They?||0.3789473684210526|0|Hilton Austin Downtown Salon F|500 E 4th St. Austin, TX, EUA|Mar 11, 2019|12:30pm|1:30pm|30.2650555|-97.73846970000001
945|AI and the Future of Journalism||0.37894736842105264|0|JW Marriott Salon E|110 E 2nd St. Austin, TX, EUA|Mar 10, 2019|11:00am|12:00pm|30.2645713|-97.743198
2810|Experience Bose AR—augmenting the world around you with sound||0.37894736842105264|0|Half Step|75 1/2 Rainey St. Austin, TX, EUA|Mar 11, 2019|10:00am|6:00pm|30.2585956|-97.7385936
2809|Experience Bose AR—augmenting the world around you with sound||0.37894736842105264|0|Half Step|75 1/2 Rainey St. Austin, TX, EUA|Mar 10, 2019|10:00am|6:00pm|30.2585956|-97.7385936
2140|Scaling AI for the Future Workforce||0.37894736842105264|0|Antone’s Capital One House|305 E 5th St. Austin, TX, EUA|Mar 8, 2019|12:30pm|1:30pm|30.266128000000002|-97.7403547
201|Featured Session: Creativity in the Age of Invention||0.37894736842105264|0|Austin Convention Center Ballroom D|500 E Cesar Chavez Austin, TX, EUA|Mar 11, 2019|9:30am|10:30am|30.264264899999997|-97.7392938
913|How Media Fragmentation Fuels Online Toxicity||0.37894736842105264|0|JW Marriott Salon E|110 E 2nd St. Austin, TX, EUA|Mar 9, 2019|3:30pm|4:30pm|30.2645713|-97.743198
468|Music, $$ and Synch Licensing: a Brave New World||0.37894736842105264|0|Austin Convention Center Room 13AB|500 E Cesar Chavez Austin, TX, EUA|Mar 14, 2019|3:30pm|4:30pm|30.264264899999997|-97.7392938
3247|PAWS||0.37894736842105264|0|Mohawk Indoor|912 Red River St. Austin, TX, EUA|Mar 14, 2019|12:00am|12:40am|30.270156800000002|-97.73603680000001
1539|Is Social Media the New Fast Food?||0.37894736842105264|0|Fairmont Congressional B|101 Red River. Austin, TX, EUA|Mar 10, 2019|12:30pm|1:30pm|30.26204559999999|-97.7381328
911|Growing International Soccer in North America||0.37894736842105264|0|JW Marriott Salon 1-2|110 E 2nd St. Austin, TX, EUA|Mar 9, 2019|3:30pm|4:30pm|30.2645713|-97.743198
2808|Experience Bose AR—augmenting the world around you with sound||0.37894736842105264|0|Half Step|75 1/2 Rainey St. Austin, TX, EUA|Mar 9, 2019|10:00am|6:00pm|30.2585956|-97.7385936
4327|Merely||0.38421052631578945|0|The Main|610 E 6th St. Austin, TX, EUA||||30.2665517|-97.7365991
737|Esports Player Development Best Practices||0.38421052631578945|0|Austin Convention Center Room 9AB|500 E Cesar Chavez Austin, TX, EUA|Mar 16, 2019|3:30pm|4:30pm|30.264264899999997|-97.7392938
1881|Mobility, Reimagined: Co-Designing New Futures||0.38421052631578945|0|Hilton Austin Downtown Room 400-402|500 E 4th St. Austin, TX, EUA|Mar 12, 2019|9:30am|10:30am|30.2650555|-97.73846970000001
1665|Accessibility & Inclusive Design Meet Up||0.38421052631578945|0|Fairmont Wisteria Room|101 Red River. Austin, TX, EUA|Mar 13, 2019|12:30pm|1:30pm|30.26204559999999|-97.7381328
989|AI Is Your New Design Material||0.38421052631578945|0|JW Marriott Salon 5|110 E 2nd St. Austin, TX, EUA|Mar 10, 2019|3:30pm|4:30pm|30.2645713|-97.743198
195|The Feminine Revolution: Ignite Your Power||0.38421052631578945|0|Austin Convention Center Trade Show - Discovery Stage - Exhibit Hall 2|500 E Cesar Chavez Austin, TX, EUA|Mar 10, 2019|5:00pm|6:00pm|30.264264899999997|-97.7392938
1142|Did a Robot Write Your News?||0.38421052631578945|0|JW Marriott Salon E|110 E 2nd St. Austin, TX, EUA|Mar 12, 2019|9:30am|10:30am|30.2645713|-97.743198
988|Yahoo News' Skullduggery Podcast||0.38421052631578945|0|JW Marriott Brazos Room|110 E 2nd St. Austin, TX, EUA|Mar 10, 2019|2:00pm|3:00pm|30.2645713|-97.743198
1153|Next Great Awakening in Healthcare: The Workplace||0.3842105263157895|0|JW Marriott Salon H  |110 E 2nd St. Austin, TX, EUA|Mar 12, 2019|9:30am|10:30am|30.2645713|-97.743198
66|Creating Context Aware Media for the AR Cloud||0.3894736842105263|0|Austin Convention Center Ballroom G|500 E Cesar Chavez Austin, TX, EUA|Mar 8, 2019|11:00am|12:00pm|30.264264899999997|-97.7392938
932|Designing Against a Data Dystopia||0.3894736842105263|0|JW Marriott Salon 5|110 E 2nd St. Austin, TX, EUA|Mar 9, 2019|5:30pm|5:45pm|30.2645713|-97.743198
1461|Big Ideas in AI: Solving Problems… Since 1696||0.3894736842105263|0|Fairmont Manchester EFG|101 Red River. Austin, TX, EUA|Mar 8, 2019|12:30pm|1:30pm|30.26204559999999|-97.7381328
456|How Labels Can Use AI To Drive Catalogue Sales||0.3894736842105263|0|Austin Convention Center Room 11AB|500 E Cesar Chavez Austin, TX, EUA|Mar 14, 2019|3:30pm|4:30pm|30.264264899999997|-97.7392938
1549|Patient Empowerment and Personalized Health Meet Up||0.3894736842105263|0|Fairmont Violet|101 Red River. Austin, TX, EUA|Mar 10, 2019|3:30pm|4:30pm|30.26204559999999|-97.7381328
1598|If Content is King, We Need a Revolution||0.3894736842105263|0|Fairmont Congressional A|101 Red River. Austin, TX, EUA|Mar 11, 2019|3:30pm|4:30pm|30.26204559999999|-97.7381328
788|Fighting Misinformation and Defending the Open Web||0.3894736842105263|0|JW Marriott Salon E|110 E 2nd St. Austin, TX, EUA|Mar 8, 2019|11:00am|12:00pm|30.2645713|-97.743198
825|Redefine Natural User Interaction||0.3894736842105263|0|JW Marriott Salon 5|110 E 2nd St. Austin, TX, EUA|Mar 8, 2019|3:30pm|4:30pm|30.2645713|-97.743198
1796|Featured Session: Palaces for the People with Eric Klinenberg||0.3894736842105263|0|Hilton Austin Downtown Salon H|500 E 4th St. Austin, TX, EUA|Mar 10, 2019|12:30pm|1:30pm|30.2650555|-97.73846970000001
286|The Impact of AI on Music Creation||0.3894736842105263|0|Austin Convention Center Room 12AB|500 E Cesar Chavez Austin, TX, EUA|Mar 12, 2019|3:30pm|4:30pm|30.264264899999997|-97.7392938
880|Can Brands Be Authentic Journalists?||0.3894736842105263|0|JW Marriott Salon E|110 E 2nd St. Austin, TX, EUA|Mar 9, 2019|12:30pm|1:30pm|30.2645713|-97.743198
2310|Human-Centered Tech and Design Shaping Society||0.3894736842105263|0|SAP House at Trinity and 2nd|340 E 2nd St Austin, TX, EUA|Mar 8, 2019|3:30pm|4:30pm|30.263768900000002|-97.74086390000001
963|Your Office Noise Sucks, Now What?||0.3894736842105263|0|JW Marriott Room 201-202|110 E 2nd St. Austin, TX, EUA|Mar 10, 2019|11:00am|12:00pm|30.2645713|-97.743198
489|SETI, Earthling & the Collective Musical Voice||0.3894736842105263|0|Austin Convention Center Room 13AB|500 E Cesar Chavez Austin, TX, EUA|Mar 14, 2019|5:00pm|6:00pm|30.264264899999997|-97.7392938
268|Cue the Music! Now, How Do We Get Here?||0.3894736842105263|0|Austin Convention Center Room 15|500 E Cesar Chavez Austin, TX, EUA|Mar 12, 2019|12:30pm|1:30pm|30.264264899999997|-97.7392938
520|"KeyForge: Call of the Archons Tournament (Sealed | Elimination)"||0.3894736842105263|0|Austin Convention Center Exhibit Hall 2|500 E Cesar Chavez Austin, TX, EUA|Mar 15, 2019|12:00pm|2:00pm|30.264264899999997|-97.7392938
349|Creativity: Perspectives from Neuroscience and AI||0.3894736842105263|0|Austin Convention Center Room 13AB|500 E Cesar Chavez Austin, TX, EUA|Mar 13, 2019|3:30pm|4:30pm|30.264264899999997|-97.7392938
2030|Cryptonetworks in 30 Minutes: A Crash Course||0.3894736842105263|0|Hilton Austin Downtown Salon J|500 E 4th St. Austin, TX, EUA|Mar 15, 2019|2:00pm|3:00pm|30.2650555|-97.73846970000001
2100|Stirring the Pot: Disruption Deconstructed||0.38947368421052636|0|Courtyard Marriott Rio Grande Ballroom|300 E 4th St. Austin, TX, EUA|Mar 11, 2019|3:30pm|4:30pm|30.2655533|-97.74022740000001
516|VR / AR Game Developers Meet Up||0.39473684210526316|0|Austin Convention Center Room 8AB|500 E Cesar Chavez Austin, TX, EUA|Mar 15, 2019|11:00am|12:00pm|30.264264899999997|-97.7392938
1812|SXSW Pitch: Entertainment and Content Technology||0.39473684210526316|0|Hilton Austin Downtown Salon DE|500 E 4th St. Austin, TX, EUA|Mar 10, 2019|3:30pm|4:30pm|30.2650555|-97.73846970000001
1833|How Challenger Tech Companies Can Win On Customer Experience||0.39473684210526316|0|Hilton Austin Downtown Salon D|500 E 4th St. Austin, TX, EUA|Mar 11, 2019|9:30am|10:30am|30.2650555|-97.73846970000001
2098|Innovation Secret Sauce Revealed||0.39473684210526316|0|Courtyard Marriott Rio Grande Ballroom|300 E 4th St. Austin, TX, EUA|Mar 11, 2019|12:30pm|1:30pm|30.2655533|-97.74022740000001
1757|SXSW Pitch: Enterprise and Smart Data Technology ||0.39473684210526316|0|Hilton Austin Downtown Salon DE|500 E 4th St. Austin, TX, EUA|Mar 9, 2019|12:30pm|1:30pm|30.2650555|-97.73846970000001
1746|SXSW Pitch: Social and Culture Technology||0.39473684210526316|0|Hilton Austin Downtown Salon DE|500 E 4th St. Austin, TX, EUA|Mar 9, 2019|11:00am|12:00pm|30.2650555|-97.73846970000001
1135|NatureTech: Rewilding Human Habitat||0.39473684210526316|0|JW Marriott Salon 6|110 E 2nd St. Austin, TX, EUA|Mar 11, 2019|5:00pm|6:00pm|30.2645713|-97.743198
1979|Why Cannatech Will Disrupt Traditional Tech||0.39473684210526316|0|Hilton Austin Downtown Salon F|500 E 4th St. Austin, TX, EUA|Mar 14, 2019|12:30pm|1:30pm|30.2650555|-97.73846970000001
1493|Taming the Orwellian Surveillance State||0.39473684210526316|0|Fairmont Manchester AB|101 Red River. Austin, TX, EUA|Mar 9, 2019|11:00am|12:00pm|30.26204559999999|-97.7381328
193|Featured Session: A Better Future Through Digital Health||0.39473684210526316|0|Austin Convention Center Room 16AB|500 E Cesar Chavez Austin, TX, EUA|Mar 10, 2019|5:00pm|6:00pm|30.264264899999997|-97.7392938
1504|Team of One Marketing Professionals Meet Up||0.4|0|Fairmont Violet|101 Red River. Austin, TX, EUA|Mar 9, 2019|12:30pm|1:30pm|30.26204559999999|-97.7381328
1809|The Future of Government Surveillance in the US||0.4|0|Hilton Austin Downtown Salon B|500 E 4th St. Austin, TX, EUA|Mar 10, 2019|3:30pm|4:30pm|30.2650555|-97.73846970000001
2315|The Future of Ethical Combat with Futures Command||0.4|0|Omni Downtown Voltron Room|700 San Jacinto Blvd. Austin, TX, EUA|Mar 10, 2019|11:00am|12:00pm|30.268947100000002|-97.7403971
340|Rupert Orton (PRB Presents): Mentor||0.4|1|Austin Convention Center Room 17A|500 E Cesar Chavez Austin, TX, EUA|Mar 13, 2019|2:00pm|3:15pm|30.264264899999997|-97.7392938
1761|Accelerate for Good: How Startups Can Power Impact||0.4|0|Hilton Austin Downtown Salon K|500 E 4th St. Austin, TX, EUA|Mar 9, 2019|3:30pm|4:30pm|30.2650555|-97.73846970000001
1119|The Gig Economy & The Evolution of Employment||0.4|0|JW Marriott Room 201-202|110 E 2nd St. Austin, TX, EUA|Mar 11, 2019|3:30pm|4:30pm|30.2645713|-97.743198
1569|What Now? Brand Success in a New Privacy Landscape||0.4|0|Fairmont Congressional C|101 Red River. Austin, TX, EUA|Mar 11, 2019|9:30am|10:30am|30.26204559999999|-97.7381328
3573|Will Courtney||0.4|0|Beerland|711 1/2 Red River St. Austin, TX, EUA|Mar 13, 2019|11:00pm|11:30pm|30.2603929|-97.7393064
1238|Feed to Follower: Creating Obsessed Superfandom||0.4|0|JW Marriott Salon D|110 E 2nd St. Austin, TX, EUA|Mar 12, 2019|3:30pm|4:30pm|30.2645713|-97.743198
1533|Women in Digital Marketing Meet Up||0.4052631578947368|0|Fairmont Wisteria Room|101 Red River. Austin, TX, EUA|Mar 10, 2019|11:00am|12:00pm|30.26204559999999|-97.7381328
1640|Psychedelic Science Meet Up||0.4052631578947368|0|Fairmont Wisteria Room|101 Red River. Austin, TX, EUA|Mar 12, 2019|12:30pm|1:30pm|30.26204559999999|-97.7381328
185|Future of Athletes' Production Companies||0.4052631578947368|0|Austin Convention Center Room 15|500 E Cesar Chavez Austin, TX, EUA|Mar 10, 2019|3:30pm|4:30pm|30.264264899999997|-97.7392938
1508|Community Healing for Women of Color Meet Up||0.4052631578947368|0|Fairmont Poppy|101 Red River. Austin, TX, EUA|Mar 9, 2019|3:30pm|4:30pm|30.26204559999999|-97.7381328
1992|Asians and the Music Business Meet Up||0.4052631578947368|0|Hilton Austin Downtown Room 404|500 E 4th St. Austin, TX, EUA|Mar 14, 2019|3:30pm|4:30pm|30.2650555|-97.73846970000001
2753|Building & Fostering Data-Driven Organizations||0.4052631578947368|0|Palmer Events Center Room 1-2|900 Barton Springs Rd. Austin, TX, EUA|Mar 9, 2019|11:00am|12:00pm|30.260688899999998|-97.75278990000001
1136|The New Playbook: Mixed Reality in Sports||0.4052631578947368|0|JW Marriott Salon 1-2|110 E 2nd St. Austin, TX, EUA|Mar 11, 2019|5:00pm|6:00pm|30.2645713|-97.743198
1139|Badging, Biometrics and “Butts in Seats”: The Shifting Tides of Workplace Data||0.4052631578947368|0|JW Marriott Room 203-204|110 E 2nd St. Austin, TX, EUA|Mar 12, 2019|9:30am|10:30am|30.2645713|-97.743198
3789|New Fame||0.4052631578947368|0|The Main II|603 Red River St. Austin, TX, EUA||||30.266721999999998|-97.7369856
3089|Big Joanie||0.4052631578947368|0|British Music Embassy @ Latitude 30|512 San Jacinto St. Austin, TX, EUA|Mar 13, 2019|12:00am|12:40am|30.2670696|-97.74071540000001
3578|Big Joanie||0.4052631578947368|0|Beerland|711 1/2 Red River St. Austin, TX, EUA|Mar 14, 2019|11:00pm|11:40pm|30.2603929|-97.7393064
1632|Taxonomy: Hero of AI, Bots, Voice Search, and Retail||0.4052631578947368|0|Fairmont Congressional A|101 Red River. Austin, TX, EUA|Mar 12, 2019|11:00am|12:00pm|30.26204559999999|-97.7381328
1767|How Women are Rebuilding a Man-Made Internet||0.4052631578947368|0|Hilton Austin Downtown Salon G|500 E 4th St. Austin, TX, EUA|Mar 9, 2019|3:30pm|4:30pm|30.2650555|-97.73846970000001
1613|Photojournalism Meet Up||0.4052631578947368|0|Fairmont Sunflower|101 Red River. Austin, TX, EUA|Mar 11, 2019|5:00pm|6:00pm|30.26204559999999|-97.7381328
1742|How Midlife Women Work their Entrepreneurial Mojo||0.4052631578947368|0|Hilton Austin Downtown Salon J|500 E 4th St. Austin, TX, EUA|Mar 9, 2019|11:00am|12:00pm|30.2650555|-97.73846970000001
2148|The Future of Design: Computation and Complexity||0.4052631578947369|0|Antone’s Capital One House|305 E 5th St. Austin, TX, EUA|Mar 10, 2019|12:30pm|1:30pm|30.266128000000002|-97.7403547
1299|The Future of Eating||0.4052631578947369|0|JW Marriott Salon AB|110 E 2nd St. Austin, TX, EUA|Mar 13, 2019|12:30pm|1:30pm|30.2645713|-97.743198
